case;event;time
7476;W_Afhandelen leads;30.01.2012-19:04:41
7477;W_Afhandelen leads;30.01.2012-18:58:11
7477;W_Completeren aanvraag;30.01.2012-19:44:12
7477;W_Completeren aanvraag;31.01.2012-13:55:52
7477;W_Completeren aanvraag;31.01.2012-13:56:36
7477;W_Completeren aanvraag;31.01.2012-18:38:18
7477;W_Completeren aanvraag;01.02.2012-12:57:22
7477;W_Completeren aanvraag;01.02.2012-19:27:30
7477;W_Completeren aanvraag;02.02.2012-19:35:32
7477;W_Completeren aanvraag;04.02.2012-15:01:28
7477;W_Completeren aanvraag;14.02.2012-17:16:28
7477;W_Completeren aanvraag;01.03.2012-08:15:12
7478;W_Completeren aanvraag;30.01.2012-19:42:10
7478;W_Nabellen offertes;07.02.2012-14:48:28
7479;W_Afhandelen leads;30.01.2012-19:11:48
7480;W_Completeren aanvraag;30.01.2012-19:45:00
7480;W_Completeren aanvraag;31.01.2012-12:30:18
7480;W_Nabellen offertes;31.01.2012-12:35:31
7480;W_Nabellen offertes;08.02.2012-10:46:54
7480;W_Nabellen offertes;14.02.2012-10:36:49
7480;W_Nabellen offertes;17.02.2012-18:42:00
7480;W_Nabellen offertes;18.02.2012-15:31:01
7480;W_Nabellen offertes;22.02.2012-16:48:35
7480;W_Nabellen offertes;23.02.2012-18:29:22
7480;W_Nabellen offertes;23.02.2012-19:32:02
7480;W_Nabellen offertes;28.02.2012-14:22:06
7480;W_Nabellen offertes;02.03.2012-08:15:12
7481;W_Afhandelen leads;30.01.2012-19:41:44
7481;W_Completeren aanvraag;30.01.2012-19:51:26
7481;W_Completeren aanvraag;30.01.2012-19:56:05
7482;W_Completeren aanvraag;30.01.2012-19:48:32
7482;W_Nabellen offertes;02.02.2012-13:55:21
7482;W_Nabellen offertes;02.02.2012-14:01:31
7482;W_Nabellen offertes;03.02.2012-13:14:59
7482;W_Nabellen offertes;09.02.2012-17:10:22
7482;W_Nabellen offertes;09.02.2012-17:13:32
7482;W_Nabellen offertes;10.02.2012-10:19:29
7482;W_Valideren aanvraag;10.02.2012-10:35:27
7482;W_Nabellen incomplete dossiers;10.02.2012-10:42:11
7482;W_Nabellen incomplete dossiers;10.02.2012-11:06:08
7482;W_Nabellen incomplete dossiers;10.02.2012-14:27:59
7482;W_Nabellen incomplete dossiers;11.02.2012-10:08:53
7482;W_Nabellen incomplete dossiers;11.02.2012-10:25:53
7482;W_Nabellen incomplete dossiers;11.02.2012-16:02:51
7482;W_Nabellen incomplete dossiers;13.02.2012-15:30:41
7482;W_Nabellen incomplete dossiers;15.02.2012-11:41:30
7482;W_Valideren aanvraag;15.02.2012-12:57:18
7482;W_Valideren aanvraag;15.02.2012-13:05:11
7483;W_Afhandelen leads;31.01.2012-08:19:09
7483;W_Completeren aanvraag;31.01.2012-11:40:22
7483;W_Completeren aanvraag;31.01.2012-17:56:06
7483;W_Completeren aanvraag;01.02.2012-11:07:15
7483;W_Completeren aanvraag;01.02.2012-20:04:04
7483;W_Nabellen offertes;10.02.2012-11:59:44
7483;W_Nabellen offertes;16.02.2012-12:18:46
7483;W_Nabellen offertes;22.02.2012-09:00:57
7483;W_Valideren aanvraag;23.02.2012-11:42:25
7483;W_Valideren aanvraag;23.02.2012-13:48:09
7483;W_Nabellen incomplete dossiers;23.02.2012-15:12:51
7483;W_Nabellen incomplete dossiers;23.02.2012-15:22:30
7483;W_Nabellen incomplete dossiers;23.02.2012-15:46:21
7483;W_Nabellen incomplete dossiers;23.02.2012-15:53:56
7483;W_Nabellen incomplete dossiers;23.02.2012-16:38:34
7483;W_Nabellen incomplete dossiers;23.02.2012-16:45:50
7483;W_Nabellen incomplete dossiers;24.02.2012-14:36:24
7483;W_Nabellen incomplete dossiers;25.02.2012-12:03:06
7483;W_Nabellen incomplete dossiers;27.02.2012-08:43:48
7483;W_Nabellen incomplete dossiers;27.02.2012-08:50:13
7483;W_Valideren aanvraag;27.02.2012-10:49:36
7483;W_Valideren aanvraag;27.02.2012-11:29:44
7484;W_Afhandelen leads;31.01.2012-08:19:57
7484;W_Completeren aanvraag;31.01.2012-11:49:18
7484;W_Completeren aanvraag;31.01.2012-13:35:22
7485;W_Completeren aanvraag;31.01.2012-08:48:22
7485;W_Nabellen offertes;31.01.2012-08:49:08
7485;W_Nabellen offertes;31.01.2012-08:50:36
7485;W_Nabellen offertes;07.02.2012-15:02:24
7485;W_Nabellen offertes;09.02.2012-09:32:51
7485;W_Valideren aanvraag;13.02.2012-09:52:34
7485;W_Nabellen incomplete dossiers;13.02.2012-18:04:06
7485;W_Nabellen incomplete dossiers;14.02.2012-09:53:25
7485;W_Valideren aanvraag;14.02.2012-11:20:14
7485;W_Nabellen incomplete dossiers;14.02.2012-11:28:10
7485;W_Valideren aanvraag;14.02.2012-11:29:11
7486;W_Afhandelen leads;31.01.2012-08:22:37
7486;W_Afhandelen leads;31.01.2012-09:03:38
7486;W_Afhandelen leads;31.01.2012-09:14:09
7486;W_Afhandelen leads;31.01.2012-09:22:40
7487;W_Completeren aanvraag;31.01.2012-08:50:59
7487;W_Completeren aanvraag;31.01.2012-15:29:36
7487;W_Completeren aanvraag;31.01.2012-18:35:29
7487;W_Completeren aanvraag;01.02.2012-11:24:00
7487;W_Completeren aanvraag;01.02.2012-19:44:59
7487;W_Completeren aanvraag;02.02.2012-19:38:44
7487;W_Completeren aanvraag;04.02.2012-14:25:45
7487;W_Completeren aanvraag;04.02.2012-14:51:31
7487;W_Completeren aanvraag;06.02.2012-17:15:51
7487;W_Completeren aanvraag;07.02.2012-19:18:32
7487;W_Completeren aanvraag;08.02.2012-09:35:33
7487;W_Completeren aanvraag;08.02.2012-17:51:16
7487;W_Completeren aanvraag;08.02.2012-17:55:32
7487;W_Completeren aanvraag;08.02.2012-17:55:47
7487;W_Completeren aanvraag;08.02.2012-18:21:01
7487;W_Completeren aanvraag;08.02.2012-18:27:04
7487;W_Completeren aanvraag;08.02.2012-19:07:04
7487;W_Nabellen offertes;08.02.2012-19:08:40
7487;W_Nabellen offertes;08.02.2012-19:09:37
7487;W_Nabellen offertes;08.02.2012-19:10:21
7487;W_Nabellen offertes;16.02.2012-10:10:46
7487;W_Nabellen offertes;17.02.2012-19:14:59
7487;W_Nabellen offertes;22.02.2012-15:08:50
7487;W_Nabellen offertes;22.02.2012-19:03:00
7487;W_Nabellen offertes;23.02.2012-18:51:48
7487;W_Nabellen offertes;23.02.2012-19:12:33
7487;W_Nabellen offertes;28.02.2012-13:58:46
7487;W_Nabellen offertes;01.03.2012-18:11:14
7487;W_Nabellen offertes;05.03.2012-14:21:26
7487;W_Nabellen offertes;10.03.2012-08:15:42
7488;W_Afhandelen leads;31.01.2012-08:24:25
7489;W_Completeren aanvraag;31.01.2012-10:58:35
7489;W_Completeren aanvraag;31.01.2012-19:19:40
7489;W_Nabellen offertes;07.02.2012-09:09:09
7489;W_Valideren aanvraag;09.02.2012-17:54:32
7489;W_Nabellen incomplete dossiers;09.02.2012-18:53:43
7489;W_Nabellen incomplete dossiers;09.02.2012-18:54:05
7489;W_Nabellen incomplete dossiers;09.02.2012-19:46:12
7489;W_Nabellen incomplete dossiers;13.02.2012-08:58:47
7489;W_Valideren aanvraag;13.02.2012-10:06:01
7490;W_Afhandelen leads;31.01.2012-08:25:22
7490;W_Completeren aanvraag;31.01.2012-13:57:09
7490;W_Completeren aanvraag;31.01.2012-14:16:57
7490;W_Completeren aanvraag;31.01.2012-17:42:55
7490;W_Completeren aanvraag;01.02.2012-11:05:15
7490;W_Completeren aanvraag;01.02.2012-15:18:35
7490;W_Completeren aanvraag;01.02.2012-17:08:50
7490;W_Completeren aanvraag;02.02.2012-09:10:02
7490;W_Completeren aanvraag;02.02.2012-14:34:17
7490;W_Completeren aanvraag;02.02.2012-19:48:41
7490;W_Completeren aanvraag;03.02.2012-11:38:21
7491;W_Afhandelen leads;31.01.2012-09:01:50
7491;W_Afhandelen leads;31.01.2012-09:07:30
7492;W_Completeren aanvraag;31.01.2012-08:59:06
7492;W_Nabellen offertes;08.02.2012-08:48:26
7493;W_Afhandelen leads;31.01.2012-09:01:49
7493;W_Afhandelen leads;31.01.2012-09:05:21
7493;W_Completeren aanvraag;31.01.2012-14:00:30
7493;W_Completeren aanvraag;31.01.2012-19:34:07
7493;W_Nabellen offertes;07.02.2012-09:10:48
7493;W_Valideren aanvraag;09.02.2012-13:57:11
7493;W_Nabellen incomplete dossiers;09.02.2012-18:11:34
7493;W_Nabellen incomplete dossiers;09.02.2012-19:03:57
7493;W_Nabellen incomplete dossiers;09.02.2012-19:36:30
7493;W_Nabellen incomplete dossiers;13.02.2012-16:09:16
7493;W_Valideren aanvraag;13.02.2012-20:02:05
7493;W_Valideren aanvraag;14.02.2012-07:21:04
7493;W_Nabellen incomplete dossiers;14.02.2012-09:34:32
7493;W_Nabellen incomplete dossiers;14.02.2012-11:04:52
7493;W_Nabellen incomplete dossiers;14.02.2012-11:34:15
7493;W_Valideren aanvraag;14.02.2012-12:26:38
7494;W_Completeren aanvraag;31.01.2012-11:02:06
7494;W_Completeren aanvraag;31.01.2012-15:52:54
7494;W_Nabellen offertes;31.01.2012-15:53:50
7494;W_Nabellen offertes;31.01.2012-15:56:46
7494;W_Nabellen offertes;08.02.2012-14:33:42
7494;W_Nabellen offertes;11.02.2012-11:53:16
7494;W_Nabellen offertes;14.02.2012-18:14:50
7494;W_Nabellen offertes;16.02.2012-19:41:39
7494;W_Nabellen offertes;23.02.2012-11:47:52
7494;W_Nabellen offertes;24.02.2012-13:20:35
7494;W_Nabellen offertes;28.02.2012-13:00:00
7494;W_Valideren aanvraag;28.02.2012-13:08:05
7494;W_Valideren aanvraag;01.03.2012-10:26:44
7494;W_Beoordelen fraude;01.03.2012-10:28:54
7494;W_Valideren aanvraag;01.03.2012-10:50:03
7494;W_Valideren aanvraag;01.03.2012-11:03:00
7494;W_Nabellen incomplete dossiers;01.03.2012-11:32:35
7494;W_Nabellen incomplete dossiers;01.03.2012-18:42:28
7494;W_Nabellen incomplete dossiers;02.03.2012-08:27:34
7494;W_Nabellen incomplete dossiers;02.03.2012-14:31:30
7494;W_Nabellen incomplete dossiers;02.03.2012-18:47:45
7494;W_Nabellen incomplete dossiers;03.03.2012-10:11:35
7494;W_Nabellen incomplete dossiers;05.03.2012-09:14:27
7494;W_Nabellen incomplete dossiers;05.03.2012-09:29:30
7494;W_Valideren aanvraag;06.03.2012-09:13:20
7494;W_Valideren aanvraag;06.03.2012-09:50:27
7494;W_Nabellen incomplete dossiers;06.03.2012-09:51:52
7495;W_Completeren aanvraag;31.01.2012-12:49:43
7495;W_Completeren aanvraag;31.01.2012-12:53:46
7496;W_Afhandelen leads;31.01.2012-09:01:50
7496;W_Afhandelen leads;31.01.2012-09:06:44
7497;W_Afhandelen leads;31.01.2012-08:41:29
7497;W_Completeren aanvraag;31.01.2012-13:40:53
7497;W_Completeren aanvraag;31.01.2012-18:24:31
7497;W_Nabellen offertes;31.01.2012-18:27:54
7497;W_Nabellen offertes;08.02.2012-09:31:19
7497;W_Valideren aanvraag;10.02.2012-14:01:21
7498;W_Afhandelen leads;31.01.2012-08:46:37
7498;W_Completeren aanvraag;31.01.2012-13:50:05
7498;W_Nabellen offertes;06.02.2012-11:38:17
7498;W_Nabellen offertes;08.02.2012-10:13:04
7498;W_Valideren aanvraag;10.02.2012-15:10:37
7498;W_Nabellen incomplete dossiers;10.02.2012-18:00:22
7499;W_Afhandelen leads;31.01.2012-08:48:16
7499;W_Afhandelen leads;31.01.2012-08:50:46
7499;W_Afhandelen leads;31.01.2012-09:09:51
7499;W_Completeren aanvraag;31.01.2012-13:54:37
7499;W_Completeren aanvraag;31.01.2012-18:34:48
7499;W_Completeren aanvraag;01.02.2012-11:04:29
7499;W_Completeren aanvraag;01.02.2012-19:15:19
7499;W_Completeren aanvraag;02.02.2012-18:37:13
7499;W_Completeren aanvraag;04.02.2012-14:16:48
7499;W_Completeren aanvraag;04.02.2012-14:53:34
7499;W_Completeren aanvraag;06.02.2012-11:13:28
7499;W_Nabellen offertes;06.02.2012-11:14:09
7499;W_Nabellen offertes;13.02.2012-14:16:10
7499;W_Nabellen offertes;13.02.2012-15:31:58
7499;W_Nabellen offertes;18.02.2012-14:05:17
7499;W_Nabellen offertes;21.02.2012-15:52:28
7499;W_Nabellen offertes;21.02.2012-19:53:20
7499;W_Nabellen offertes;23.02.2012-11:42:40
7499;W_Nabellen offertes;23.02.2012-15:30:11
7499;W_Nabellen offertes;23.02.2012-19:47:43
7499;W_Nabellen offertes;24.02.2012-13:36:06
7499;W_Nabellen offertes;27.02.2012-09:35:48
7499;W_Nabellen offertes;27.02.2012-10:34:10
7499;W_Nabellen offertes;27.02.2012-11:10:21
7499;W_Nabellen offertes;07.03.2012-15:53:02
7499;W_Nabellen offertes;14.03.2012-11:45:28
7499;W_Nabellen offertes;14.03.2012-11:46:42
7500;W_Completeren aanvraag;31.01.2012-11:04:25
7500;W_Completeren aanvraag;31.01.2012-11:16:11
7500;W_Nabellen offertes;06.02.2012-19:02:53
7500;W_Nabellen offertes;09.02.2012-10:16:51
7500;W_Valideren aanvraag;13.02.2012-07:31:48
7501;W_Completeren aanvraag;31.01.2012-10:52:18
7501;W_Nabellen offertes;31.01.2012-10:54:34
7501;W_Nabellen offertes;08.02.2012-08:40:27
7502;W_Afhandelen leads;31.01.2012-08:48:29
7503;W_Afhandelen leads;31.01.2012-09:01:50
7503;W_Afhandelen leads;31.01.2012-09:11:06
7503;W_Completeren aanvraag;31.01.2012-14:01:58
7503;W_Completeren aanvraag;31.01.2012-17:46:35
7503;W_Completeren aanvraag;31.01.2012-18:49:57
7504;W_Afhandelen leads;31.01.2012-09:04:46
7505;W_Afhandelen leads;31.01.2012-08:27:27
7505;W_Completeren aanvraag;31.01.2012-08:37:01
7505;W_Nabellen offertes;31.01.2012-08:41:03
7505;W_Nabellen offertes;31.01.2012-08:44:11
7505;W_Nabellen offertes;31.01.2012-08:45:01
7505;W_Nabellen offertes;03.02.2012-10:39:07
7505;W_Nabellen offertes;06.02.2012-11:25:03
7505;W_Nabellen offertes;06.02.2012-11:33:28
7505;W_Nabellen offertes;06.02.2012-11:55:14
7505;W_Nabellen offertes;06.02.2012-19:19:38
7505;W_Valideren aanvraag;06.02.2012-19:20:32
7505;W_Valideren aanvraag;07.02.2012-07:54:57
7505;W_Nabellen incomplete dossiers;07.02.2012-08:07:49
7506;W_Completeren aanvraag;31.01.2012-14:01:41
7506;W_Nabellen offertes;08.02.2012-11:48:31
7506;W_Nabellen offertes;09.02.2012-09:34:58
7506;W_Valideren aanvraag;13.02.2012-12:24:53
7506;W_Nabellen incomplete dossiers;13.02.2012-19:24:46
7506;W_Nabellen incomplete dossiers;14.02.2012-09:52:04
7506;W_Valideren aanvraag;14.02.2012-11:47:32
7506;W_Valideren aanvraag;14.02.2012-12:20:48
7506;W_Nabellen incomplete dossiers;14.02.2012-15:50:01
7506;W_Nabellen incomplete dossiers;14.02.2012-16:15:03
7506;W_Valideren aanvraag;15.02.2012-08:07:11
7506;W_Valideren aanvraag;15.02.2012-08:09:45
7506;W_Valideren aanvraag;15.02.2012-08:17:21
7507;W_Afhandelen leads;31.01.2012-09:01:51
7507;W_Completeren aanvraag;31.01.2012-09:11:00
7508;W_Completeren aanvraag;31.01.2012-09:28:30
7508;W_Nabellen offertes;31.01.2012-09:32:06
7508;W_Nabellen offertes;07.02.2012-08:55:43
7508;W_Valideren aanvraag;09.02.2012-14:42:38
7508;W_Nabellen incomplete dossiers;09.02.2012-18:14:16
7508;W_Nabellen incomplete dossiers;09.02.2012-18:46:16
7508;W_Valideren aanvraag;10.02.2012-13:11:54
7508;W_Nabellen incomplete dossiers;10.02.2012-13:14:10
7509;W_Afhandelen leads;31.01.2012-11:04:19
7509;W_Completeren aanvraag;31.01.2012-14:49:07
7509;W_Completeren aanvraag;31.01.2012-18:37:32
7509;W_Completeren aanvraag;01.02.2012-11:46:04
7509;W_Completeren aanvraag;01.02.2012-12:52:06
7509;W_Nabellen offertes;01.02.2012-12:53:42
7509;W_Nabellen offertes;09.02.2012-11:50:04
7509;W_Nabellen offertes;13.02.2012-10:44:35
7509;W_Valideren aanvraag;14.02.2012-08:17:50
7509;W_Nabellen incomplete dossiers;14.02.2012-08:20:21
7509;W_Nabellen incomplete dossiers;14.02.2012-10:00:04
7509;W_Nabellen incomplete dossiers;14.02.2012-10:14:45
7509;W_Nabellen incomplete dossiers;14.02.2012-10:16:59
7509;W_Nabellen incomplete dossiers;14.02.2012-10:41:33
7509;W_Nabellen incomplete dossiers;14.02.2012-13:42:08
7509;W_Valideren aanvraag;14.02.2012-15:00:57
7509;W_Nabellen incomplete dossiers;14.02.2012-18:40:31
7509;W_Nabellen incomplete dossiers;15.02.2012-09:06:26
7509;W_Nabellen incomplete dossiers;15.02.2012-18:04:11
7509;W_Valideren aanvraag;16.02.2012-08:11:28
7510;W_Completeren aanvraag;31.01.2012-09:55:13
7511;W_Afhandelen leads;31.01.2012-11:11:35
7512;W_Completeren aanvraag;31.01.2012-12:05:13
7512;W_Nabellen offertes;08.02.2012-09:53:29
7513;W_Afhandelen leads;31.01.2012-11:28:38
7513;W_Afhandelen leads;31.01.2012-11:30:01
7514;W_Afhandelen leads;31.01.2012-11:13:36
7514;W_Completeren aanvraag;31.01.2012-15:00:26
7514;W_Completeren aanvraag;31.01.2012-18:05:06
7514;W_Completeren aanvraag;01.02.2012-11:25:06
7514;W_Completeren aanvraag;01.02.2012-19:22:57
7514;W_Completeren aanvraag;02.02.2012-19:34:56
7514;W_Completeren aanvraag;03.02.2012-13:31:21
7514;W_Completeren aanvraag;03.02.2012-13:33:22
7514;W_Completeren aanvraag;07.02.2012-13:57:35
7514;W_Completeren aanvraag;07.02.2012-13:58:03
7515;W_Afhandelen leads;31.01.2012-11:16:00
7515;W_Completeren aanvraag;31.01.2012-14:59:21
7515;W_Completeren aanvraag;31.01.2012-15:12:19
7515;W_Completeren aanvraag;31.01.2012-17:27:46
7515;W_Nabellen offertes;31.01.2012-17:30:33
7515;W_Nabellen offertes;31.01.2012-17:38:13
7515;W_Nabellen offertes;31.01.2012-19:23:31
7515;W_Nabellen offertes;08.02.2012-19:10:14
7516;W_Afhandelen leads;31.01.2012-11:17:32
7517;W_Completeren aanvraag;31.01.2012-11:03:04
7517;W_Completeren aanvraag;31.01.2012-11:35:57
7517;W_Completeren aanvraag;31.01.2012-13:19:56
7517;W_Completeren aanvraag;10.02.2012-12:00:21
7517;W_Nabellen offertes;13.02.2012-09:42:43
7517;W_Nabellen offertes;25.02.2012-11:30:29
7517;W_Nabellen offertes;01.03.2012-18:25:29
7517;W_Nabellen offertes;03.03.2012-15:09:40
7517;W_Nabellen offertes;08.03.2012-14:55:28
7517;W_Nabellen offertes;09.03.2012-16:19:29
7517;W_Nabellen offertes;09.03.2012-16:20:03
7517;W_Nabellen offertes;12.03.2012-08:15:13
7518;W_Completeren aanvraag;31.01.2012-14:24:37
7518;W_Nabellen offertes;31.01.2012-14:26:17
7518;W_Nabellen offertes;08.02.2012-10:26:18
7518;W_Nabellen offertes;08.02.2012-19:41:56
7518;W_Nabellen offertes;09.02.2012-08:10:24
7518;W_Nabellen offertes;13.02.2012-10:43:10
7518;W_Valideren aanvraag;14.02.2012-09:56:43
7519;W_Completeren aanvraag;31.01.2012-11:17:06
7519;W_Completeren aanvraag;31.01.2012-11:23:01
7519;W_Nabellen offertes;08.02.2012-10:30:00
7519;W_Nabellen offertes;08.02.2012-19:29:31
7519;W_Nabellen offertes;09.02.2012-17:07:18
7519;W_Nabellen offertes;13.02.2012-13:42:33
7519;W_Nabellen offertes;21.02.2012-11:02:03
7519;W_Nabellen offertes;29.02.2012-11:35:51
7519;W_Valideren aanvraag;02.03.2012-09:51:42
7519;W_Valideren aanvraag;02.03.2012-10:54:04
7519;W_Nabellen incomplete dossiers;02.03.2012-11:55:23
7519;W_Valideren aanvraag;05.03.2012-07:56:20
7519;W_Nabellen incomplete dossiers;05.03.2012-10:36:41
7519;W_Nabellen incomplete dossiers;06.03.2012-07:43:24
7519;W_Nabellen incomplete dossiers;06.03.2012-09:26:44
7519;W_Nabellen incomplete dossiers;06.03.2012-09:40:10
7519;W_Nabellen incomplete dossiers;06.03.2012-15:39:35
7519;W_Nabellen incomplete dossiers;06.03.2012-15:40:04
7519;W_Valideren aanvraag;07.03.2012-12:31:06
7520;W_Completeren aanvraag;31.01.2012-11:42:35
7520;W_Nabellen offertes;07.02.2012-18:43:58
7520;W_Nabellen offertes;08.02.2012-19:32:01
7520;W_Nabellen offertes;10.02.2012-11:10:20
7520;W_Valideren aanvraag;10.02.2012-11:20:57
7521;W_Afhandelen leads;31.01.2012-11:50:58
7521;W_Completeren aanvraag;31.01.2012-12:03:23
7522;W_Completeren aanvraag;31.01.2012-15:16:09
7522;W_Nabellen offertes;08.02.2012-13:11:19
7522;W_Nabellen offertes;09.02.2012-09:33:48
7522;W_Nabellen offertes;15.02.2012-18:58:59
7522;W_Nabellen offertes;17.02.2012-15:20:04
7522;W_Nabellen offertes;02.03.2012-08:15:15
7523;W_Afhandelen leads;31.01.2012-12:37:33
7524;W_Afhandelen leads;31.01.2012-13:15:04
7525;W_Completeren aanvraag;31.01.2012-15:01:16
7525;W_Completeren aanvraag;01.02.2012-12:23:00
7525;W_Completeren aanvraag;01.02.2012-12:52:34
7525;W_Completeren aanvraag;01.02.2012-12:55:35
7525;W_Completeren aanvraag;03.02.2012-12:06:07
7525;W_Completeren aanvraag;03.02.2012-12:27:00
7525;W_Completeren aanvraag;03.02.2012-12:36:14
7525;W_Completeren aanvraag;03.02.2012-16:15:58
7526;W_Afhandelen leads;31.01.2012-13:11:59
7526;W_Completeren aanvraag;31.01.2012-15:10:36
7526;W_Completeren aanvraag;31.01.2012-18:45:24
7526;W_Completeren aanvraag;31.01.2012-18:48:08
7527;W_Afhandelen leads;31.01.2012-13:18:50
7527;W_Completeren aanvraag;31.01.2012-15:13:34
7527;W_Completeren aanvraag;31.01.2012-15:36:22
7527;W_Completeren aanvraag;31.01.2012-15:48:29
7527;W_Nabellen offertes;08.02.2012-14:15:37
7527;W_Nabellen offertes;11.02.2012-11:46:26
7527;W_Nabellen offertes;13.02.2012-12:05:56
7527;W_Nabellen offertes;13.02.2012-13:03:40
7528;W_Completeren aanvraag;31.01.2012-15:10:14
7528;W_Nabellen offertes;31.01.2012-15:14:00
7528;W_Nabellen offertes;08.02.2012-11:09:50
7528;W_Nabellen offertes;08.02.2012-15:03:40
7528;W_Nabellen offertes;09.02.2012-10:26:12
7528;W_Valideren aanvraag;13.02.2012-15:31:17
7529;W_Completeren aanvraag;31.01.2012-14:10:54
7530;W_Afhandelen leads;31.01.2012-13:47:56
7530;W_Completeren aanvraag;31.01.2012-15:47:21
7530;W_Completeren aanvraag;31.01.2012-17:19:19
7531;W_Afhandelen leads;31.01.2012-13:57:03
7531;W_Completeren aanvraag;31.01.2012-13:58:52
7531;W_Completeren aanvraag;31.01.2012-17:07:44
7531;W_Completeren aanvraag;01.02.2012-16:26:05
7531;W_Completeren aanvraag;02.02.2012-08:52:33
7531;W_Completeren aanvraag;02.02.2012-19:40:53
7531;W_Completeren aanvraag;03.02.2012-13:43:48
7531;W_Completeren aanvraag;04.02.2012-15:17:34
7531;W_Completeren aanvraag;06.02.2012-15:10:04
7532;W_Afhandelen leads;31.01.2012-14:11:04
7532;W_Completeren aanvraag;31.01.2012-15:46:50
7532;W_Completeren aanvraag;31.01.2012-18:22:36
7532;W_Completeren aanvraag;31.01.2012-18:27:21
7532;W_Nabellen offertes;31.01.2012-18:31:12
7532;W_Nabellen offertes;08.02.2012-19:17:49
7532;W_Nabellen offertes;09.02.2012-10:46:35
7532;W_Valideren aanvraag;10.02.2012-19:41:04
7532;W_Nabellen incomplete dossiers;10.02.2012-19:57:34
7532;W_Nabellen incomplete dossiers;11.02.2012-09:16:22
7532;W_Nabellen incomplete dossiers;11.02.2012-09:36:12
7532;W_Nabellen incomplete dossiers;13.02.2012-09:02:56
7532;W_Valideren aanvraag;13.02.2012-10:20:47
7532;W_Nabellen incomplete dossiers;13.02.2012-18:17:33
7532;W_Nabellen incomplete dossiers;16.02.2012-12:55:14
7532;W_Nabellen incomplete dossiers;16.02.2012-14:41:07
7532;W_Nabellen incomplete dossiers;16.02.2012-17:55:58
7532;W_Nabellen incomplete dossiers;18.02.2012-12:45:11
7532;W_Nabellen incomplete dossiers;20.02.2012-19:06:51
7532;W_Nabellen incomplete dossiers;22.02.2012-09:26:05
7532;W_Nabellen incomplete dossiers;24.02.2012-13:18:18
7532;W_Nabellen incomplete dossiers;24.02.2012-15:06:24
7532;W_Nabellen incomplete dossiers;24.02.2012-19:36:34
7532;W_Nabellen incomplete dossiers;25.02.2012-11:39:10
7532;W_Nabellen incomplete dossiers;27.02.2012-19:31:42
7532;W_Nabellen incomplete dossiers;28.02.2012-18:07:57
7533;W_Completeren aanvraag;31.01.2012-17:30:09
7533;W_Nabellen offertes;31.01.2012-17:38:13
7533;W_Nabellen offertes;31.01.2012-17:40:35
7533;W_Nabellen offertes;31.01.2012-17:42:40
7533;W_Nabellen offertes;01.02.2012-14:36:51
7533;W_Nabellen offertes;01.02.2012-14:37:54
7533;W_Nabellen offertes;06.02.2012-09:16:04
7533;W_Nabellen offertes;06.02.2012-09:18:22
7533;W_Nabellen offertes;13.02.2012-09:23:00
7533;W_Nabellen offertes;13.02.2012-10:55:44
7533;W_Valideren aanvraag;15.02.2012-11:52:27
7533;W_Valideren aanvraag;15.02.2012-12:35:04
7533;W_Nabellen incomplete dossiers;15.02.2012-14:39:08
7533;W_Nabellen incomplete dossiers;15.02.2012-15:36:42
7533;W_Nabellen incomplete dossiers;16.02.2012-15:14:14
7533;W_Nabellen incomplete dossiers;17.02.2012-07:40:41
7533;W_Nabellen incomplete dossiers;17.02.2012-07:42:08
7533;W_Valideren aanvraag;17.02.2012-12:10:16
7533;W_Valideren aanvraag;17.02.2012-12:27:12
7533;W_Nabellen incomplete dossiers;17.02.2012-12:28:19
7534;W_Afhandelen leads;31.01.2012-14:23:20
7534;W_Completeren aanvraag;31.01.2012-14:32:39
7534;W_Nabellen offertes;31.01.2012-14:33:37
7534;W_Valideren aanvraag;31.01.2012-14:55:18
7535;W_Completeren aanvraag;31.01.2012-17:28:33
7535;W_Nabellen offertes;31.01.2012-17:29:30
7535;W_Nabellen offertes;08.02.2012-14:35:02
7535;W_Nabellen offertes;11.02.2012-12:00:02
7535;W_Nabellen offertes;16.02.2012-17:57:59
7535;W_Nabellen offertes;18.02.2012-13:53:35
7535;W_Nabellen offertes;22.02.2012-15:47:10
7535;W_Nabellen offertes;23.02.2012-10:07:08
7535;W_Nabellen offertes;23.02.2012-19:51:48
7535;W_Nabellen offertes;24.02.2012-13:27:12
7535;W_Nabellen offertes;24.02.2012-14:31:21
7535;W_Nabellen offertes;28.02.2012-15:27:13
7535;W_Nabellen offertes;02.03.2012-08:15:18
7536;W_Completeren aanvraag;31.01.2012-15:17:42
7536;W_Nabellen offertes;31.01.2012-15:19:42
7536;W_Nabellen offertes;07.02.2012-09:01:55
7536;W_Valideren aanvraag;10.02.2012-13:02:00
7536;W_Nabellen incomplete dossiers;10.02.2012-15:29:22
7536;W_Valideren aanvraag;13.02.2012-08:17:04
7537;W_Afhandelen leads;31.01.2012-15:10:15
7537;W_Completeren aanvraag;31.01.2012-15:19:10
7538;W_Completeren aanvraag;31.01.2012-17:03:51
7538;W_Completeren aanvraag;01.02.2012-10:37:52
7538;W_Completeren aanvraag;01.02.2012-13:21:50
7538;W_Completeren aanvraag;01.02.2012-15:39:50
7538;W_Completeren aanvraag;01.02.2012-19:20:56
7538;W_Completeren aanvraag;02.02.2012-19:33:03
