case_id;activity;time;Involved ST Function Div;Involved Org line 3
5697;Accepted-In Progress;03.05.2012-13:31:55;V3_2;Org line C
5697;Completed-Resolved;03.05.2012-13:57:59;V3_2;Org line C
5697;Completed-Closed;10.05.2012-23:17:14;V3_2;Org line C
5698;Accepted-In Progress;03.05.2012-13:16:14;V3_2;Org line C
5698;Accepted-In Progress;03.05.2012-13:16:24;V3_2;Org line C
5698;Accepted-In Progress;03.05.2012-13:34:16;V3_2;Org line C
5698;Queued-Awaiting Assignment;03.05.2012-13:38:47;A2_2;Org line A2
5698;Accepted-In Progress;03.05.2012-15:19:07;A2_2;Org line A2
5698;Queued-Awaiting Assignment;03.05.2012-15:23:47;V3_2;Org line C
5698;Queued-Awaiting Assignment;03.05.2012-15:23:48;V3_2;Org line C
5698;Accepted-In Progress;04.05.2012-09:56:43;V3_2;Org line C
5698;Accepted-Wait;04.05.2012-09:58:28;V3_2;Org line C
5698;Accepted-In Progress;04.05.2012-10:11:49;V3_2;Org line C
5698;Completed-Resolved;04.05.2012-10:12:02;V3_2;Org line C
5698;Completed-Closed;11.05.2012-23:16:46;V3_2;Org line C
5699;Accepted-In Progress;03.05.2012-13:27:40;A2_1;Org line A2
5699;Accepted-In Progress;03.05.2012-13:27:46;A2_1;Org line A2
5699;Queued-Awaiting Assignment;03.05.2012-13:31:44;A2_1;Org line A2
5699;Accepted-In Progress;03.05.2012-17:18:13;A2_1;Org line A2
5699;Queued-Awaiting Assignment;03.05.2012-18:08:42;Dummy;Org line G1
5699;Accepted-In Progress;07.05.2012-14:18:12;Dummy;Org line G1
5699;Accepted-Wait;07.05.2012-15:06:49;Dummy;Org line G1
5699;Queued-Awaiting Assignment;09.05.2012-14:49:05;A2_1;Org line A2
5699;Accepted-In Progress;09.05.2012-21:04:21;A2_1;Org line A2
5699;Queued-Awaiting Assignment;09.05.2012-21:05:51;A2_1;Org line A2
5699;Accepted-In Progress;10.05.2012-04:34:13;A2_1;Org line A2
5699;Completed-Resolved;10.05.2012-04:34:30;A2_1;Org line A2
5699;Completed-Closed;10.05.2012-04:34:32;A2_1;Org line A2
5700;Accepted-In Progress;03.05.2012-12:54:36;V3_2;Org line C
5700;Accepted-In Progress;03.05.2012-12:54:54;V3_2;Org line C
5700;Queued-Awaiting Assignment;03.05.2012-12:55:58;V3_2;Org line C
5700;Accepted-In Progress;03.05.2012-13:18:54;V3_2;Org line C
5700;Queued-Awaiting Assignment;03.05.2012-13:19:42;V3_2;Org line C
5700;Accepted-In Progress;03.05.2012-13:46:01;V3_2;Org line C
5700;Queued-Awaiting Assignment;03.05.2012-13:46:39;V3_2;Org line C
5700;Accepted-In Progress;04.05.2012-08:33:24;V3_2;Org line C
5700;Accepted-Assigned;04.05.2012-08:33:30;V3_2;Org line C
5700;Accepted-In Progress;04.05.2012-08:38:25;V3_2;Org line C
5700;Queued-Awaiting Assignment;04.05.2012-08:39:18;Dummy;Other
5700;Accepted-In Progress;04.05.2012-10:15:41;Dummy;Other
5700;Queued-Awaiting Assignment;04.05.2012-10:16:49;V3_2;Org line C
5700;Accepted-In Progress;04.05.2012-11:43:59;V3_2;Org line C
5700;Accepted-Assigned;04.05.2012-11:44:04;V3_2;Org line C
5700;Accepted-In Progress;04.05.2012-12:04:04;V3_2;Org line C
5700;Completed-Resolved;04.05.2012-12:05:42;V3_2;Org line C
5700;Accepted-In Progress;07.05.2012-09:40:26;V3_2;Org line C
5700;Accepted-Wait - User;07.05.2012-09:41:43;V3_2;Org line C
5700;Accepted-Wait;07.05.2012-10:48:59;V3_2;Org line C
5700;Accepted-Wait - Vendor;07.05.2012-11:02:58;V3_2;Org line C
5700;Accepted-In Progress;07.05.2012-14:07:42;V3_2;Org line C
5700;Completed-Resolved;07.05.2012-14:12:39;V3_2;Org line C
5700;Completed-Closed;14.05.2012-23:20:26;V3_2;Org line C
5701;Accepted-In Progress;03.05.2012-12:55:05;V3_2;Org line C
5701;Accepted-In Progress;03.05.2012-12:55:30;V3_2;Org line C
5701;Accepted-Wait - User;03.05.2012-12:59:37;V3_2;Org line C
5701;Accepted-In Progress;03.05.2012-13:12:13;V3_2;Org line C
5701;Completed-In Call;03.05.2012-13:37:31;V3_2;Org line C
5702;Accepted-In Progress;03.05.2012-12:41:07;V3_2;Org line C
5702;Accepted-In Progress;03.05.2012-12:44:19;V3_2;Org line C
5702;Completed-In Call;03.05.2012-12:45:07;V3_2;Org line C
5703;Accepted-In Progress;03.05.2012-12:37:19;V3_2;Org line C
5703;Accepted-In Progress;03.05.2012-12:39:15;V3_2;Org line C
5703;Queued-Awaiting Assignment;03.05.2012-12:39:28;V3_2;Org line C
5703;Accepted-In Progress;03.05.2012-12:58:49;V3_2;Org line C
5703;Completed-Resolved;07.05.2012-17:38:09;V3_2;Org line C
5703;Completed-Closed;14.05.2012-23:20:27;V3_2;Org line C
5704;Accepted-In Progress;03.05.2012-12:40:58;V3_2;Org line C
5704;Accepted-In Progress;03.05.2012-12:44:35;V3_2;Org line C
5704;Queued-Awaiting Assignment;03.05.2012-12:44:43;V3_2;Org line C
5704;Accepted-In Progress;03.05.2012-13:04:50;V3_2;Org line C
5704;Completed-Resolved;03.05.2012-16:26:54;V3_2;Org line C
5704;Completed-Closed;10.05.2012-23:17:31;V3_2;Org line C
5705;Accepted-In Progress;03.05.2012-12:47:13;V3_2;Org line C
5705;Accepted-In Progress;03.05.2012-12:51:59;V3_2;Org line C
5705;Queued-Awaiting Assignment;03.05.2012-12:52:51;V3_2;Org line C
5705;Accepted-In Progress;03.05.2012-15:03:09;V3_2;Org line C
5705;Accepted-Wait - User;03.05.2012-15:03:16;V3_2;Org line C
5705;Completed-Resolved;03.05.2012-15:57:45;V3_2;Org line C
5705;Completed-Closed;03.05.2012-23:03:01;V3_2;Org line C
5706;Accepted-In Progress;03.05.2012-13:03:09;V3_2;Org line C
5706;Accepted-In Progress;03.05.2012-13:04:16;V3_2;Org line C
5706;Queued-Awaiting Assignment;03.05.2012-13:41:23;E_10;Org line C
5706;Accepted-In Progress;03.05.2012-13:47:51;E_10;Org line C
5706;Accepted-Assigned;03.05.2012-13:48:00;E_10;Org line C
5706;Accepted-In Progress;03.05.2012-13:56:30;E_10;Org line C
5706;Accepted-Wait - User;03.05.2012-13:58:22;E_10;Org line C
5706;Accepted-In Progress;07.05.2012-07:38:54;E_10;Org line C
5706;Accepted-Assigned;07.05.2012-07:39:40;E_10;Org line C
5706;Accepted-In Progress;07.05.2012-07:40:22;E_10;Org line C
5706;Accepted-Wait - User;07.05.2012-07:41:01;E_10;Org line C
5706;Completed-Resolved;07.05.2012-09:20:52;E_10;Org line C
5706;Completed-Closed;14.05.2012-23:20:26;E_10;Org line C
5707;Accepted-In Progress;03.05.2012-12:46:29;V3_2;Org line C
5707;Accepted-In Progress;03.05.2012-12:46:46;V3_2;Org line C
5707;Completed-In Call;03.05.2012-14:09:19;V3_2;Org line C
5708;Accepted-In Progress;03.05.2012-13:00:57;V3_2;Org line C
5708;Accepted-In Progress;03.05.2012-13:04:52;V3_2;Org line C
5708;Queued-Awaiting Assignment;03.05.2012-13:09:18;E_10;Org line C
5708;Accepted-In Progress;03.05.2012-13:10:03;E_10;Org line C
5708;Accepted-Assigned;03.05.2012-13:10:08;E_10;Org line C
5708;Accepted-In Progress;03.05.2012-13:12:56;E_10;Org line C
5708;Accepted-Wait - Vendor;03.05.2012-13:15:41;E_10;Org line C
5708;Completed-Resolved;03.05.2012-14:02:31;E_10;Org line C
5708;Completed-Closed;03.05.2012-23:02:58;E_10;Org line C
5709;Accepted-In Progress;03.05.2012-13:23:29;A2_1;Org line A2
5709;Accepted-In Progress;03.05.2012-13:23:47;A2_1;Org line A2
5709;Queued-Awaiting Assignment;03.05.2012-13:30:36;A2_1;Org line A2
5709;Accepted-In Progress;03.05.2012-13:31:42;A2_1;Org line A2
5709;Queued-Awaiting Assignment;03.05.2012-13:36:19;A2_1;Org line A2
5709;Accepted-In Progress;03.05.2012-13:41:56;A2_1;Org line A2
5709;Accepted-Wait - User;03.05.2012-13:43:46;A2_1;Org line A2
5709;Accepted-In Progress;04.05.2012-08:55:43;A2_1;Org line A2
5709;Completed-Resolved;04.05.2012-08:56:23;A2_1;Org line A2
5709;Completed-Closed;04.05.2012-08:56:27;A2_1;Org line A2
5710;Accepted-In Progress;03.05.2012-13:04:32;V3_2;Org line C
5710;Accepted-In Progress;03.05.2012-13:08:29;V3_2;Org line C
5710;Completed-In Call;03.05.2012-13:08:55;V3_2;Org line C
5711;Accepted-In Progress;03.05.2012-13:13:06;V3_2;Org line C
5711;Accepted-In Progress;03.05.2012-13:13:21;V3_2;Org line C
5711;Completed-In Call;03.05.2012-13:18:19;V3_2;Org line C
5712;Accepted-In Progress;03.05.2012-13:56:31;V3_2;Org line C
5712;Accepted-In Progress;03.05.2012-13:57:36;V3_2;Org line C
5712;Completed-In Call;03.05.2012-14:13:38;V3_2;Org line C
5713;Accepted-In Progress;03.05.2012-13:41:08;V3_2;Org line C
5713;Accepted-In Progress;03.05.2012-13:43:29;V3_2;Org line C
5713;Queued-Awaiting Assignment;03.05.2012-13:52:55;E_10;Org line C
5713;Accepted-In Progress;03.05.2012-14:13:12;E_10;Org line C
5713;Queued-Awaiting Assignment;03.05.2012-14:15:06;Dummy;Other
5713;Accepted-In Progress;03.05.2012-14:18:47;Dummy;Other
5713;Completed-Resolved;04.05.2012-09:57:26;Dummy;Other
5713;Completed-Closed;11.05.2012-23:16:42;Dummy;Other
5714;Accepted-In Progress;03.05.2012-13:33:10;V3_2;Org line C
5714;Accepted-In Progress;03.05.2012-13:33:18;V3_2;Org line C
5714;Queued-Awaiting Assignment;03.05.2012-13:43:45;E_10;Org line B
5714;Accepted-In Progress;03.05.2012-14:02:27;E_10;Org line B
5714;Accepted-Assigned;03.05.2012-14:02:49;E_10;Org line B
5714;Accepted-In Progress;03.05.2012-14:16:55;E_10;Org line B
5714;Accepted-Wait;03.05.2012-14:17:16;E_10;Org line B
5714;Accepted-Wait - User;03.05.2012-14:30:18;E_10;Org line B
5714;Accepted-In Progress;04.05.2012-15:43:32;E_10;Org line B
5714;Completed-Resolved;04.05.2012-15:58:44;E_10;Org line B
5714;Completed-Closed;04.05.2012-23:04:11;E_10;Org line B
5715;Accepted-In Progress;03.05.2012-12:41:00;Dummy;Org line G4
5715;Accepted-In Progress;03.05.2012-12:41:05;Dummy;Org line G4
5715;Completed-Resolved;03.05.2012-12:41:08;Dummy;Org line G4
5715;Completed-Closed;10.05.2012-23:17:31;Dummy;Org line G4
5716;Accepted-In Progress;03.05.2012-12:38:10;V3_2;Org line C
5716;Accepted-In Progress;03.05.2012-12:38:59;V3_2;Org line C
5716;Completed-In Call;03.05.2012-12:48:51;V3_2;Org line C
5717;Accepted-In Progress;03.05.2012-12:34:36;A2_2;Org line A2
5717;Accepted-In Progress;03.05.2012-12:36:42;A2_2;Org line A2
5717;Queued-Awaiting Assignment;03.05.2012-12:37:02;E_8;Org line C
5717;Accepted-In Progress;03.05.2012-13:31:36;E_8;Org line C
5717;Completed-Resolved;03.05.2012-13:38:24;E_8;Org line C
5717;Completed-Closed;10.05.2012-23:17:33;E_8;Org line C
5718;Accepted-In Progress;03.05.2012-13:37:46;V3_2;Org line C
5718;Accepted-In Progress;03.05.2012-13:38:00;V3_2;Org line C
5718;Completed-Resolved;03.05.2012-13:44:45;V3_2;Org line C
5718;Completed-Closed;10.05.2012-23:17:09;V3_2;Org line C
5719;Accepted-In Progress;03.05.2012-12:57:12;V3_2;Org line C
5719;Accepted-In Progress;03.05.2012-12:57:44;V3_2;Org line C
5719;Completed-In Call;03.05.2012-13:28:52;V3_2;Org line C
5720;Accepted-In Progress;03.05.2012-12:47:48;V3_2;Org line C
5720;Accepted-In Progress;03.05.2012-12:54:11;V3_2;Org line C
5720;Completed-In Call;03.05.2012-12:55:23;V3_2;Org line C
5721;Accepted-In Progress;03.05.2012-12:48:35;Dummy;Org line G4
5721;Accepted-In Progress;03.05.2012-12:48:45;Dummy;Org line G4
5721;Completed-Resolved;03.05.2012-12:50:25;Dummy;Org line G4
5721;Completed-Closed;10.05.2012-23:17:27;Dummy;Org line G4
5722;Accepted-In Progress;03.05.2012-13:09:58;V3_2;Org line C
5722;Accepted-In Progress;03.05.2012-13:10:54;V3_2;Org line C
5722;Accepted-In Progress;03.05.2012-13:19:28;V3_2;Org line C
5722;Queued-Awaiting Assignment;03.05.2012-13:19:52;V3_2;Org line C
5722;Accepted-In Progress;03.05.2012-13:38:51;V3_2;Org line C
5722;Completed-Resolved;03.05.2012-20:55:07;V3_2;Org line C
5722;Completed-Closed;10.05.2012-23:17:23;V3_2;Org line C
5723;Accepted-In Progress;03.05.2012-13:43:05;V3_2;Org line C
5723;Accepted-In Progress;03.05.2012-13:43:55;V3_2;Org line C
5723;Completed-In Call;03.05.2012-13:49:59;V3_2;Org line C
5724;Accepted-In Progress;03.05.2012-13:11:58;V3_2;Org line C
5724;Accepted-In Progress;03.05.2012-13:15:14;V3_2;Org line C
5724;Completed-Resolved;03.05.2012-13:17:03;V3_2;Org line C
5724;Completed-Closed;10.05.2012-23:17:21;V3_2;Org line C
5725;Accepted-In Progress;03.05.2012-13:32:46;Dummy;Org line G4
5725;Accepted-In Progress;03.05.2012-13:32:51;Dummy;Org line G4
5725;Queued-Awaiting Assignment;03.05.2012-13:32:56;A2_3;Org line A2
5725;Accepted-In Progress;03.05.2012-15:42:00;A2_3;Org line A2
5725;Completed-Resolved;03.05.2012-15:45:55;A2_3;Org line A2
5725;Completed-Closed;10.05.2012-23:17:10;A2_3;Org line A2
5726;Accepted-In Progress;03.05.2012-13:35:31;Dummy;Org line B
5726;Accepted-In Progress;03.05.2012-13:36:19;Dummy;Org line B
5726;Accepted-Wait;03.05.2012-13:38:50;Dummy;Org line B
5726;Accepted-Wait - User;03.05.2012-13:42:50;Dummy;Org line B
5726;Accepted-Assigned;03.05.2012-14:08:35;Dummy;Org line B
5726;Accepted-In Progress;04.05.2012-04:36:14;Dummy;Org line B
5726;Completed-Resolved;04.05.2012-04:36:27;Dummy;Org line B
5726;Completed-Closed;11.05.2012-23:16:43;Dummy;Org line B
5727;Accepted-In Progress;03.05.2012-13:52:56;V3_2;Org line C
5727;Accepted-In Progress;03.05.2012-13:58:41;V3_2;Org line C
5727;Queued-Awaiting Assignment;03.05.2012-14:09:45;E_10;Org line C
5727;Accepted-In Progress;03.05.2012-14:25:11;E_10;Org line C
5727;Accepted-Assigned;03.05.2012-14:25:30;E_10;Org line C
5727;Accepted-In Progress;03.05.2012-14:52:04;E_10;Org line C
5727;Completed-Resolved;03.05.2012-14:53:00;E_10;Org line C
5727;Completed-Closed;10.05.2012-23:17:05;E_10;Org line C
5728;Accepted-In Progress;03.05.2012-13:43:01;V3_2;Org line C
5728;Accepted-In Progress;03.05.2012-13:44:37;V3_2;Org line C
5728;Queued-Awaiting Assignment;03.05.2012-13:50:48;E_10;Org line C
5728;Accepted-In Progress;03.05.2012-13:52:44;E_10;Org line C
5728;Queued-Awaiting Assignment;03.05.2012-13:54:11;Dummy;Other
5728;Accepted-In Progress;03.05.2012-14:01:55;Dummy;Other
5728;Completed-Resolved;04.05.2012-10:50:55;Dummy;Other
5728;Completed-Closed;11.05.2012-23:16:42;Dummy;Other
5729;Accepted-In Progress;03.05.2012-14:00:35;V3_2;Org line C
5729;Accepted-In Progress;03.05.2012-14:02:12;V3_2;Org line C
5729;Completed-In Call;03.05.2012-14:15:55;V3_2;Org line C
5730;Accepted-In Progress;03.05.2012-12:44:42;V3_2;Org line B
5730;Accepted-In Progress;03.05.2012-12:44:55;V3_2;Org line B
5730;Completed-In Call;03.05.2012-12:46:16;V3_2;Org line B
5731;Accepted-In Progress;03.05.2012-12:50:19;V3_2;Org line C
5731;Accepted-In Progress;03.05.2012-12:51:10;V3_2;Org line C
5731;Completed-In Call;03.05.2012-13:11:21;V3_2;Org line C
5732;Accepted-In Progress;03.05.2012-13:07:14;V3_2;Org line C
5732;Accepted-In Progress;03.05.2012-13:07:18;V3_2;Org line C
5732;Completed-In Call;03.05.2012-13:15:16;V3_2;Org line C
5733;Accepted-In Progress;03.05.2012-13:57:56;V3_2;Org line C
5733;Accepted-In Progress;03.05.2012-13:58:14;V3_2;Org line C
5733;Completed-Resolved;03.05.2012-14:03:58;V3_2;Org line C
5733;Completed-Closed;03.05.2012-23:02:48;V3_2;Org line C
5734;Accepted-In Progress;03.05.2012-12:58:21;A2_1;Org line B
5734;Accepted-In Progress;03.05.2012-12:58:38;A2_1;Org line B
5734;Queued-Awaiting Assignment;03.05.2012-13:04:35;A2_1;Org line B
5734;Accepted-In Progress;03.05.2012-16:03:47;A2_1;Org line B
5734;Accepted-Wait;03.05.2012-16:03:58;A2_1;Org line B
5734;Completed-Resolved;03.05.2012-19:45:07;A2_1;Org line B
5734;Completed-Closed;03.05.2012-23:02:59;A2_1;Org line B
5735;Accepted-In Progress;03.05.2012-13:07:09;A2_1;Org line B
5735;Accepted-In Progress;03.05.2012-13:07:29;A2_1;Org line B
5735;Queued-Awaiting Assignment;03.05.2012-13:09:28;A2_1;Org line B
5735;Accepted-In Progress;03.05.2012-16:02:16;A2_1;Org line B
5735;Completed-Resolved;03.05.2012-16:07:55;A2_1;Org line B
5735;Completed-Closed;03.05.2012-23:02:57;A2_1;Org line B
5736;Accepted-In Progress;03.05.2012-13:11:54;A2_1;Org line B
5736;Accepted-In Progress;03.05.2012-13:11:58;A2_1;Org line B
5736;Queued-Awaiting Assignment;03.05.2012-13:13:36;A2_1;Org line B
5736;Accepted-In Progress;03.05.2012-16:04:09;A2_1;Org line B
5736;Accepted-Wait;03.05.2012-16:04:17;A2_1;Org line B
5736;Accepted-Wait - User;03.05.2012-20:02:47;A2_1;Org line B
5736;Completed-Resolved;03.05.2012-20:18:08;A2_1;Org line B
5736;Completed-Closed;03.05.2012-23:02:57;A2_1;Org line B
5737;Queued-Awaiting Assignment;03.05.2012-12:58:50;E_5;Org line C
5737;Queued-Awaiting Assignment;03.05.2012-12:58:51;E_5;Org line C
5737;Accepted-In Progress;03.05.2012-13:08:42;E_5;Org line C
5737;Queued-Awaiting Assignment;03.05.2012-13:10:45;A2_4;Org line A2
5737;Accepted-In Progress;04.05.2012-15:19:39;A2_4;Org line A2
5737;Completed-Resolved;04.05.2012-15:19:48;A2_4;Org line A2
5737;Completed-Closed;11.05.2012-23:16:48;A2_4;Org line A2
5738;Queued-Awaiting Assignment;03.05.2012-13:09:08;E_5;Org line C
5738;Accepted-In Progress;03.05.2012-13:11:18;E_5;Org line C
5738;Completed-Resolved;03.05.2012-13:20:15;E_5;Org line C
5738;Completed-Closed;10.05.2012-23:17:23;E_5;Org line C
5739;Queued-Awaiting Assignment;03.05.2012-13:11:35;E_5;Org line C
5739;Accepted-In Progress;03.05.2012-13:13:33;E_5;Org line C
5739;Queued-Awaiting Assignment;03.05.2012-13:14:25;A2_3;Org line A2
5739;Accepted-In Progress;03.05.2012-13:27:33;A2_3;Org line A2
5739;Completed-Resolved;03.05.2012-13:27:56;A2_3;Org line A2
5739;Completed-Closed;10.05.2012-23:17:22;A2_3;Org line A2
5740;Queued-Awaiting Assignment;03.05.2012-13:13:59;E_5;Org line C
5740;Accepted-In Progress;03.05.2012-13:20:34;E_5;Org line C
5740;Completed-Resolved;03.05.2012-13:20:51;E_5;Org line C
5740;Completed-Closed;10.05.2012-23:17:20;E_5;Org line C
5741;Queued-Awaiting Assignment;03.05.2012-13:22:34;E_5;Org line C
5741;Accepted-In Progress;03.05.2012-13:26:46;E_5;Org line C
5741;Accepted-Wait - User;03.05.2012-13:30:41;E_5;Org line C
5741;Completed-Resolved;03.05.2012-15:22:31;E_5;Org line C
5741;Completed-Closed;10.05.2012-23:17:16;E_5;Org line C
5742;Queued-Awaiting Assignment;03.05.2012-13:35:22;E_5;Org line C
5742;Accepted-In Progress;03.05.2012-13:41:14;E_5;Org line C
5742;Completed-Resolved;03.05.2012-13:41:42;E_5;Org line C
5742;Completed-Closed;10.05.2012-23:17:10;E_5;Org line C
5743;Queued-Awaiting Assignment;03.05.2012-13:35:33;E_5;Org line C
5743;Accepted-In Progress;03.05.2012-13:40:27;E_5;Org line C
5743;Completed-Resolved;03.05.2012-13:40:45;E_5;Org line C
5743;Completed-Closed;10.05.2012-23:17:09;E_5;Org line C
5744;Accepted-In Progress;03.05.2012-12:51:14;V3_2;Org line C
5744;Accepted-In Progress;03.05.2012-12:51:20;V3_2;Org line C
5744;Completed-In Call;03.05.2012-12:51:57;V3_2;Org line C
5745;Accepted-In Progress;03.05.2012-12:55:48;V3_2;Org line C
5745;Accepted-In Progress;03.05.2012-12:59:53;V3_2;Org line C
5745;Queued-Awaiting Assignment;03.05.2012-13:00:09;V3_2;Org line C
5745;Queued-Awaiting Assignment;03.05.2012-13:00:10;V3_2;Org line C
5745;Accepted-In Progress;03.05.2012-13:18:04;V3_2;Org line C
5745;Accepted-Wait - Implementation;03.05.2012-13:18:12;V3_2;Org line C
5745;Completed-Resolved;03.05.2012-13:44:46;V3_2;Org line C
5745;Completed-Closed;03.05.2012-23:02:59;V3_2;Org line C
5746;Accepted-In Progress;03.05.2012-12:58:25;V3_2;Org line C
5746;Accepted-In Progress;03.05.2012-13:01:29;V3_2;Org line C
5746;Completed-In Call;03.05.2012-13:09:31;V3_2;Org line C
5747;Accepted-In Progress;03.05.2012-13:20:19;V3_2;Org line C
5747;Accepted-In Progress;03.05.2012-13:20:47;V3_2;Org line C
5747;Accepted-Assigned;03.05.2012-13:26:25;V3_2;Org line C
5747;Accepted-In Progress;03.05.2012-13:50:13;V3_2;Org line C
5747;Completed-Resolved;03.05.2012-13:52:33;V3_2;Org line C
5747;Completed-Closed;03.05.2012-23:02:55;V3_2;Org line C
5748;Accepted-In Progress;03.05.2012-13:19:40;A2_2;Org line A2
5748;Accepted-In Progress;03.05.2012-13:20:01;A2_2;Org line A2
5748;Queued-Awaiting Assignment;03.05.2012-13:22:15;E_6;Org line B
5748;Accepted-In Progress;03.05.2012-13:30:48;E_6;Org line B
5748;Queued-Awaiting Assignment;03.05.2012-13:37:07;A2_2;Org line A2
5748;Accepted-In Progress;03.05.2012-14:17:05;A2_2;Org line A2
5748;Accepted-Assigned;03.05.2012-14:17:11;A2_2;Org line A2
5748;Accepted-In Progress;03.05.2012-14:39:23;A2_2;Org line A2
5748;Queued-Awaiting Assignment;03.05.2012-14:44:01;E_6;Org line B
5748;Accepted-In Progress;03.05.2012-15:21:07;E_6;Org line B
5748;Queued-Awaiting Assignment;03.05.2012-15:25:18;A2_2;Org line A2
5748;Accepted-In Progress;03.05.2012-17:01:55;A2_2;Org line A2
5748;Accepted-Assigned;03.05.2012-17:02:02;A2_2;Org line A2
5748;Accepted-In Progress;03.05.2012-17:03:24;A2_2;Org line A2
5748;Accepted-Wait;03.05.2012-17:03:32;A2_2;Org line A2
5748;Completed-Resolved;04.05.2012-13:51:04;A2_2;Org line A2
5748;Completed-Closed;04.05.2012-23:04:14;A2_2;Org line A2
5749;Accepted-In Progress;03.05.2012-13:30:59;V3_2;Org line C
5749;Accepted-In Progress;03.05.2012-13:32:24;V3_2;Org line C
5749;Completed-In Call;03.05.2012-13:40:07;V3_2;Org line C
5750;Accepted-In Progress;03.05.2012-13:31:41;V3_2;Org line C
5750;Accepted-In Progress;03.05.2012-13:31:55;V3_2;Org line C
5750;Queued-Awaiting Assignment;03.05.2012-13:54:33;A2_2;Org line A2
5750;Accepted-In Progress;03.05.2012-14:10:30;A2_2;Org line A2
5750;Accepted-Wait - User;03.05.2012-15:22:20;A2_2;Org line A2
5750;Queued-Awaiting Assignment;03.05.2012-15:24:23;A2_2;Org line A2
5750;Accepted-In Progress;08.05.2012-11:44:41;A2_2;Org line A2
5750;Queued-Awaiting Assignment;08.05.2012-12:13:35;E_10;Org line B
5750;Accepted-In Progress;08.05.2012-12:20:41;E_10;Org line B
5750;Accepted-Assigned;08.05.2012-12:22:36;E_10;Org line B
5750;Accepted-In Progress;08.05.2012-13:20:11;E_10;Org line B
5750;Accepted-Wait - User;08.05.2012-13:42:48;E_10;Org line B
5750;Queued-Awaiting Assignment;08.05.2012-15:14:51;A2_2;Org line A2
5750;Accepted-In Progress;08.05.2012-18:16:10;A2_2;Org line A2
5750;Accepted-Wait - User;08.05.2012-18:17:27;A2_2;Org line A2
5750;Completed-Resolved;08.05.2012-18:32:08;A2_2;Org line A2
5750;Completed-Closed;08.05.2012-23:08:39;A2_2;Org line A2
5751;Accepted-In Progress;03.05.2012-13:48:00;V3_2;Org line C
5751;Accepted-In Progress;03.05.2012-13:48:57;V3_2;Org line C
5751;Accepted-Assigned;03.05.2012-13:49:14;V3_2;Org line C
5751;Accepted-In Progress;03.05.2012-14:30:07;V3_2;Org line C
5751;Completed-Resolved;03.05.2012-14:31:41;V3_2;Org line C
5751;Completed-Closed;03.05.2012-23:02:50;V3_2;Org line C
5752;Accepted-In Progress;03.05.2012-13:50:18;V3_2;Org line C
5752;Accepted-In Progress;03.05.2012-13:52:04;V3_2;Org line C
5752;Queued-Awaiting Assignment;03.05.2012-13:55:07;V3_2;Org line B
5752;Accepted-In Progress;03.05.2012-19:13:37;V3_2;Org line B
5752;Accepted-Wait;03.05.2012-19:13:55;V3_2;Org line B
5752;Completed-Resolved;03.05.2012-19:39:21;V3_2;Org line B
5752;Completed-Closed;03.05.2012-23:02:50;V3_2;Org line B
5753;Accepted-In Progress;03.05.2012-13:33:38;E_5;Org line C
5753;Accepted-In Progress;03.05.2012-13:34:07;E_5;Org line C
5753;Completed-Resolved;03.05.2012-13:41:41;E_5;Org line C
5753;Completed-Closed;10.05.2012-23:17:10;E_5;Org line C
5754;Accepted-In Progress;03.05.2012-14:21:47;V3_2;Org line C
5754;Accepted-In Progress;03.05.2012-14:24:31;V3_2;Org line C
5754;Completed-In Call;03.05.2012-14:53:05;V3_2;Org line C
5755;Accepted-In Progress;03.05.2012-13:40:13;A2_1;Org line B
5755;Accepted-In Progress;03.05.2012-13:41:09;A2_1;Org line B
5755;Queued-Awaiting Assignment;03.05.2012-13:44:54;Dummy;Org line B
5755;Accepted-In Progress;03.05.2012-14:30:03;Dummy;Org line B
5755;Queued-Awaiting Assignment;04.05.2012-08:21:35;A2_1;Org line B
5755;Accepted-In Progress;04.05.2012-12:00:01;A2_1;Org line B
5755;Queued-Awaiting Assignment;04.05.2012-12:07:06;Dummy;Org line B
5755;Accepted-In Progress;04.05.2012-12:32:06;Dummy;Org line B
5755;Queued-Awaiting Assignment;04.05.2012-14:45:47;A2_1;Org line B
5755;Accepted-In Progress;04.05.2012-14:51:00;A2_1;Org line B
5755;Accepted-Wait;04.05.2012-14:52:24;A2_1;Org line B
5755;Completed-Resolved;04.05.2012-14:52:39;A2_1;Org line B
5755;Completed-Closed;04.05.2012-23:04:10;A2_1;Org line B
5756;Accepted-In Progress;03.05.2012-13:07:18;V3_2;Org line C
5756;Accepted-In Progress;03.05.2012-13:07:31;V3_2;Org line C
5756;Completed-In Call;03.05.2012-13:11:40;V3_2;Org line C
5757;Accepted-In Progress;03.05.2012-13:11:57;V3_2;Org line C
5757;Accepted-In Progress;03.05.2012-13:12:21;V3_2;Org line C
5757;Queued-Awaiting Assignment;03.05.2012-13:13:43;V3_2;Org line C
5757;Accepted-In Progress;03.05.2012-13:19:34;Dummy;Org line V5
5757;Completed-Resolved;03.05.2012-13:20:58;Dummy;Org line V5
5757;Completed-Closed;10.05.2012-23:17:22;Dummy;Org line V5
5758;Accepted-In Progress;03.05.2012-13:19:53;A2_1;Org line C
5758;Accepted-In Progress;03.05.2012-13:21:33;A2_1;Org line C
5758;Accepted-Wait - Vendor;03.05.2012-13:23:37;A2_1;Org line C
