CaseID;Prefix length;Ground truth activity;Predicted activity
3926;4;b'15';b'14'
3927;4;b'4';b'2'
3928;4;b'15';b'14'
3929;4;b'15';b'14'
3930;4;b'15';b'14'
3931;4;b'15';b'14'
3932;4;b'15';b'14'
3934;4;b'15';b'14'
3935;4;b'15';b'14'
3936;4;b'15';b'14'
3937;4;b'15';b'14'
3938;4;b'15';b'14'
3939;4;b'4';b'4'
3940;4;b'4';b'4'
3942;4;b'15';b'14'
3943;4;b'15';b'14'
3944;4;b'15';b'14'
3945;4;b'4';b'4'
3946;4;b'4';b'4'
3947;4;b'4';b'4'
3948;4;b'15';b'14'
3949;4;b'4';b'4'
3950;4;b'15';b'14'
3951;4;b'15';b'14'
3952;4;b'15';b'14'
3953;4;b'3';b'5'
3954;4;b'15';b'14'
3955;4;b'15';b'14'
3956;4;b'4';b'4'
3957;4;b'3';b'5'
3958;4;b'3';b'3'
3959;4;b'6';b'3'
3960;4;b'4';b'4'
3961;4;b'4';b'4'
3962;4;b'3';b'3'
3963;4;b'15';b'14'
3964;4;b'15';b'14'
3965;4;b'3';b'3'
3966;4;b'15';b'14'
3967;4;b'15';b'14'
3968;4;b'15';b'14'
3969;4;b'15';b'14'
3970;4;b'15';b'14'
3971;4;b'15';b'14'
3972;4;b'15';b'14'
3973;4;b'4';b'4'
3974;4;b'6';b'3'
3975;4;b'4';b'4'
3976;4;b'15';b'14'
3977;4;b'4';b'4'
3978;4;b'15';b'14'
3979;4;b'15';b'14'
3980;4;b'3';b'3'
3981;4;b'15';b'14'
3982;4;b'4';b'4'
3983;4;b'15';b'14'
3984;4;b'15';b'14'
3985;4;b'15';b'14'
3986;4;b'4';b'4'
3987;4;b'4';b'4'
3988;4;b'15';b'14'
3989;4;b'15';b'14'
3990;4;b'15';b'14'
3991;4;b'4';b'4'
3992;4;b'6';b'3'
3993;4;b'2';b'2'
3994;4;b'4';b'4'
3995;4;b'15';b'14'
3996;4;b'15';b'14'
3997;4;b'15';b'14'
3998;4;b'15';b'14'
3999;4;b'15';b'14'
4000;4;b'15';b'14'
4001;4;b'15';b'14'
4002;4;b'4';b'4'
4003;4;b'15';b'14'
4004;4;b'4';b'4'
4005;4;b'6';b'3'
4006;4;b'4';b'4'
4007;4;b'3';b'3'
4008;4;b'4';b'4'
4009;4;b'4';b'4'
4010;4;b'15';b'14'
4011;4;b'2';b'3'
4012;4;b'15';b'14'
4013;4;b'15';b'14'
4014;4;b'15';b'14'
4015;4;b'15';b'14'
4016;4;b'4';b'4'
4017;4;b'4';b'4'
4018;4;b'2';b'2'
4019;4;b'15';b'14'
4020;4;b'15';b'14'
4021;4;b'4';b'4'
4022;4;b'15';b'14'
4023;4;b'15';b'14'
4024;4;b'3';b'3'
4025;4;b'8';b'7'
4026;4;b'15';b'14'
4027;4;b'4';b'4'
4028;4;b'15';b'14'
4029;4;b'15';b'14'
4030;4;b'15';b'14'
4031;4;b'15';b'14'
4032;4;b'15';b'14'
4033;4;b'4';b'4'
4034;4;b'15';b'14'
4035;4;b'15';b'14'
4036;4;b'15';b'14'
4037;4;b'3';b'3'
4038;4;b'15';b'14'
4039;4;b'3';b'3'
4040;4;b'15';b'14'
4042;4;b'15';b'14'
4043;4;b'3';b'3'
4044;4;b'15';b'14'
4045;4;b'15';b'14'
4046;4;b'4';b'4'
4047;4;b'15';b'14'
4048;4;b'3';b'3'
4049;4;b'4';b'4'
4050;4;b'15';b'14'
4051;4;b'15';b'14'
4052;4;b'4';b'4'
4053;4;b'15';b'14'
4054;4;b'15';b'14'
4056;4;b'15';b'14'
4057;4;b'4';b'3'
4058;4;b'2';b'2'
4059;4;b'4';b'4'
4060;4;b'15';b'14'
4061;4;b'15';b'14'
4062;4;b'15';b'14'
4063;4;b'4';b'4'
4064;4;b'4';b'4'
4065;4;b'15';b'14'
4066;4;b'15';b'14'
4067;4;b'15';b'14'
4068;4;b'15';b'14'
4069;4;b'15';b'14'
4070;4;b'15';b'14'
4071;4;b'15';b'14'
4072;4;b'4';b'4'
4073;4;b'4';b'4'
4074;4;b'4';b'4'
4075;4;b'15';b'14'
4076;4;b'4';b'4'
4077;4;b'15';b'14'
4078;4;b'15';b'14'
4079;4;b'15';b'14'
4080;4;b'4';b'4'
4081;4;b'4';b'3'
4082;4;b'15';b'14'
4083;4;b'4';b'4'
4084;4;b'15';b'14'
4085;4;b'4';b'4'
4086;4;b'4';b'4'
4087;4;b'15';b'14'
4088;4;b'4';b'4'
4089;4;b'15';b'14'
4090;4;b'15';b'14'
4091;4;b'15';b'14'
4092;4;b'15';b'14'
4093;4;b'15';b'14'
4094;4;b'15';b'14'
4095;4;b'15';b'14'
4097;4;b'15';b'14'
4098;4;b'15';b'14'
4099;4;b'3';b'3'
4100;4;b'6';b'5'
4103;4;b'15';b'14'
4104;4;b'15';b'14'
4105;4;b'15';b'14'
4106;4;b'3';b'5'
4107;4;b'15';b'14'
4108;4;b'15';b'14'
4111;4;b'15';b'14'
4112;4;b'4';b'4'
4113;4;b'4';b'4'
4114;4;b'15';b'14'
4115;4;b'15';b'14'
4117;4;b'15';b'14'
4118;4;b'15';b'14'
4119;4;b'15';b'14'
4120;4;b'4';b'4'
4121;4;b'15';b'14'
4122;4;b'15';b'14'
4123;4;b'4';b'4'
4124;4;b'15';b'14'
4125;4;b'4';b'4'
4126;4;b'15';b'14'
4127;4;b'2';b'2'
4128;4;b'15';b'14'
4129;4;b'4';b'4'
4130;4;b'15';b'14'
4131;4;b'4';b'4'
4132;4;b'15';b'14'
4133;4;b'4';b'4'
4134;4;b'15';b'14'
4135;4;b'15';b'14'
4136;4;b'4';b'4'
4137;4;b'15';b'14'
4139;4;b'15';b'14'
4140;4;b'15';b'14'
4141;4;b'4';b'4'
4142;4;b'4';b'4'
4143;4;b'15';b'14'
4144;4;b'15';b'14'
4145;4;b'15';b'14'
4146;4;b'4';b'4'
4147;4;b'3';b'3'
4148;4;b'4';b'4'
4149;4;b'4';b'4'
4150;4;b'15';b'14'
4151;4;b'4';b'4'
4152;4;b'3';b'3'
4153;4;b'15';b'14'
4154;4;b'4';b'4'
4155;4;b'4';b'4'
4156;4;b'3';b'3'
4157;4;b'15';b'14'
4158;4;b'15';b'14'
4159;4;b'15';b'14'
4160;4;b'15';b'14'
4161;4;b'15';b'14'
4162;4;b'15';b'14'
4163;4;b'3';b'3'
4164;4;b'3';b'3'
4165;4;b'4';b'4'
4166;4;b'15';b'14'
4167;4;b'15';b'14'
4168;4;b'15';b'14'
4169;4;b'15';b'14'
4170;4;b'6';b'3'
4171;4;b'4';b'4'
4172;4;b'15';b'14'
4173;4;b'15';b'14'
4174;4;b'15';b'14'
4175;4;b'15';b'14'
4176;4;b'3';b'3'
4177;4;b'4';b'4'
4178;4;b'4';b'4'
4179;4;b'15';b'14'
4180;4;b'3';b'3'
4181;4;b'15';b'14'
4182;4;b'15';b'14'
4183;4;b'3';b'3'
4184;4;b'4';b'4'
4185;4;b'15';b'14'
4186;4;b'6';b'3'
4187;4;b'15';b'14'
4188;4;b'15';b'14'
4189;4;b'15';b'14'
4190;4;b'15';b'14'
4191;4;b'15';b'14'
4192;4;b'15';b'14'
4193;4;b'15';b'14'
4194;4;b'3';b'3'
4195;4;b'15';b'14'
4196;4;b'3';b'3'
4197;4;b'15';b'14'
4198;4;b'15';b'14'
4199;4;b'15';b'14'
4200;4;b'15';b'14'
4201;4;b'15';b'14'
4202;4;b'15';b'14'
4203;4;b'15';b'14'
4204;4;b'15';b'14'
4205;4;b'15';b'14'
4206;4;b'6';b'5'
4207;4;b'15';b'14'
4208;4;b'15';b'14'
4209;4;b'15';b'14'
4210;4;b'15';b'14'
4211;4;b'15';b'14'
4212;4;b'3';b'4'
4213;4;b'15';b'14'
4214;4;b'15';b'14'
4215;4;b'15';b'14'
4216;4;b'15';b'14'
4217;4;b'15';b'14'
4218;4;b'3';b'3'
4219;4;b'15';b'14'
4220;4;b'4';b'4'
4221;4;b'4';b'4'
4222;4;b'4';b'4'
4223;4;b'15';b'14'
4224;4;b'3';b'4'
4225;4;b'15';b'14'
4226;4;b'4';b'14'
4227;4;b'3';b'3'
4228;4;b'15';b'14'
4229;4;b'4';b'4'
4231;4;b'15';b'14'
4232;4;b'15';b'14'
4233;4;b'4';b'4'
4235;4;b'15';b'14'
4236;4;b'2';b'2'
4237;4;b'15';b'14'
4238;4;b'15';b'14'
4239;4;b'15';b'14'
4240;4;b'15';b'14'
4242;4;b'4';b'2'
4243;4;b'3';b'3'
4244;4;b'4';b'4'
4245;4;b'15';b'14'
4246;4;b'15';b'14'
4248;4;b'15';b'14'
4249;4;b'6';b'3'
4250;4;b'4';b'4'
4251;4;b'15';b'14'
4252;4;b'3';b'3'
4253;4;b'4';b'4'
4254;4;b'4';b'2'
4255;4;b'15';b'14'
4256;4;b'4';b'4'
4257;4;b'15';b'14'
4258;4;b'4';b'4'
4259;4;b'15';b'14'
4260;4;b'4';b'4'
4261;4;b'15';b'14'
4262;4;b'3';b'3'
4263;4;b'15';b'14'
4265;4;b'4';b'4'
4266;4;b'4';b'4'
4267;4;b'15';b'14'
4268;4;b'4';b'4'
4269;4;b'15';b'14'
4270;4;b'15';b'14'
4271;4;b'15';b'14'
4272;4;b'2';b'2'
4273;4;b'15';b'14'
4274;4;b'3';b'3'
4275;4;b'15';b'14'
4276;4;b'15';b'14'
4277;4;b'4';b'4'
4278;4;b'4';b'4'
4279;4;b'6';b'3'
4280;4;b'15';b'14'
4281;4;b'15';b'14'
4282;4;b'15';b'14'
4283;4;b'2';b'4'
4284;4;b'2';b'2'
4285;4;b'15';b'14'
4286;4;b'4';b'4'
4287;4;b'4';b'4'
4289;4;b'15';b'14'
4291;4;b'15';b'14'
4292;4;b'15';b'14'
4293;4;b'4';b'4'
4294;4;b'15';b'14'
4295;4;b'15';b'14'
4296;4;b'15';b'14'
4298;4;b'4';b'4'
4299;4;b'3';b'3'
4300;4;b'4';b'4'
4301;4;b'15';b'14'
4302;4;b'3';b'3'
4303;4;b'4';b'4'
4304;4;b'4';b'4'
4305;4;b'15';b'14'
4306;4;b'15';b'14'
4307;4;b'15';b'14'
4308;4;b'4';b'4'
4309;4;b'15';b'14'
4310;4;b'15';b'14'
4311;4;b'15';b'14'
4312;4;b'15';b'14'
4313;4;b'4';b'4'
4314;4;b'15';b'14'
4315;4;b'15';b'14'
4316;4;b'15';b'14'
4317;4;b'15';b'14'
4318;4;b'15';b'14'
4319;4;b'15';b'14'
4320;4;b'15';b'14'
4321;4;b'4';b'4'
4322;4;b'4';b'4'
4323;4;b'15';b'14'
4324;4;b'15';b'14'
4325;4;b'4';b'4'
4326;4;b'6';b'3'
4327;4;b'15';b'14'
4328;4;b'3';b'4'
4329;4;b'4';b'4'
4330;4;b'15';b'14'
4331;4;b'15';b'14'
4332;4;b'15';b'14'
4333;4;b'15';b'14'
4334;4;b'15';b'14'
4335;4;b'3';b'3'
4336;4;b'4';b'4'
4337;4;b'6';b'7'
4338;4;b'4';b'4'
4339;4;b'15';b'14'
4340;4;b'15';b'14'
4341;4;b'15';b'14'
4342;4;b'15';b'14'
4343;4;b'15';b'14'
4344;4;b'15';b'14'
4345;4;b'15';b'14'
4346;4;b'15';b'14'
4347;4;b'4';b'4'
4348;4;b'15';b'14'
4349;4;b'4';b'4'
4350;4;b'4';b'4'
4351;4;b'4';b'4'
4352;4;b'6';b'3'
4353;4;b'15';b'4'
4354;4;b'15';b'14'
4355;4;b'3';b'3'
4356;4;b'15';b'14'
4357;4;b'15';b'14'
4358;4;b'4';b'4'
4359;4;b'15';b'14'
4360;4;b'4';b'3'
4361;4;b'15';b'14'
4362;4;b'3';b'5'
4363;4;b'15';b'14'
4364;4;b'4';b'4'
4365;4;b'15';b'14'
4367;4;b'15';b'14'
4368;4;b'4';b'4'
4370;4;b'15';b'14'
4372;4;b'15';b'14'
4373;4;b'15';b'14'
4374;4;b'2';b'4'
4375;4;b'15';b'14'
4376;4;b'15';b'14'
4377;4;b'2';b'2'
4378;4;b'15';b'14'
4379;4;b'15';b'14'
4380;4;b'6';b'3'
4381;4;b'15';b'14'
4382;4;b'15';b'14'
4383;4;b'6';b'3'
4384;4;b'4';b'4'
4385;4;b'4';b'4'
4386;4;b'6';b'3'
4388;4;b'4';b'4'
4389;4;b'15';b'14'
4390;4;b'15';b'14'
4391;4;b'4';b'4'
4392;4;b'15';b'14'
4393;4;b'15';b'14'
4394;4;b'6';b'3'
4395;4;b'15';b'14'
4396;4;b'15';b'14'
4397;4;b'6';b'3'
4398;4;b'4';b'4'
4399;4;b'2';b'2'
4400;4;b'15';b'14'
4401;4;b'2';b'2'
4402;4;b'15';b'14'
4403;4;b'3';b'5'
4404;4;b'15';b'14'
4405;4;b'4';b'4'
4406;4;b'4';b'4'
4407;4;b'15';b'14'
4408;4;b'4';b'4'
4409;4;b'3';b'3'
4410;4;b'6';b'3'
4411;4;b'4';b'4'
4412;4;b'15';b'14'
4413;4;b'3';b'3'
4414;4;b'15';b'14'
4415;4;b'4';b'4'
4416;4;b'4';b'4'
4417;4;b'15';b'14'
4418;4;b'15';b'14'
4419;4;b'15';b'14'
4420;4;b'4';b'4'
4421;4;b'15';b'14'
4422;4;b'4';b'4'
4423;4;b'4';b'4'
4424;4;b'15';b'14'
4425;4;b'4';b'4'
4426;4;b'4';b'4'
4427;4;b'15';b'14'
4428;4;b'15';b'14'
4429;4;b'15';b'14'
4430;4;b'4';b'4'
4431;4;b'15';b'14'
4432;4;b'15';b'14'
4433;4;b'3';b'3'
4434;4;b'15';b'14'
4435;4;b'3';b'5'
4436;4;b'15';b'14'
4437;4;b'3';b'3'
4438;4;b'15';b'14'
4439;4;b'15';b'14'
4440;4;b'15';b'14'
4441;4;b'6';b'3'
4442;4;b'15';b'14'
4443;4;b'15';b'14'
4444;4;b'15';b'14'
4445;4;b'15';b'14'
4446;4;b'15';b'14'
4447;4;b'15';b'14'
4448;4;b'15';b'14'
4449;4;b'4';b'4'
4450;4;b'15';b'14'
4451;4;b'15';b'14'
4452;4;b'3';b'3'
4453;4;b'3';b'2'
4454;4;b'15';b'14'
4455;4;b'4';b'4'
4456;4;b'15';b'14'
4457;4;b'4';b'4'
4458;4;b'4';b'4'
4459;4;b'15';b'14'
4460;4;b'15';b'14'
4461;4;b'15';b'14'
4462;4;b'11';b'7'
4463;4;b'4';b'4'
4464;4;b'4';b'4'
4465;4;b'15';b'14'
4466;4;b'6';b'3'
4468;4;b'15';b'14'
4469;4;b'15';b'14'
4470;4;b'15';b'14'
4471;4;b'3';b'3'
4472;4;b'15';b'14'
4473;4;b'15';b'14'
4474;4;b'15';b'14'
4475;4;b'15';b'14'
4476;4;b'15';b'14'
4477;4;b'3';b'3'
4479;4;b'15';b'14'
4480;4;b'3';b'5'
4481;4;b'3';b'3'
4482;4;b'15';b'14'
4483;4;b'15';b'14'
4484;4;b'4';b'4'
4485;4;b'15';b'14'
4486;4;b'15';b'14'
4487;4;b'15';b'14'
4488;4;b'15';b'14'
4489;4;b'3';b'3'
4490;4;b'15';b'14'
4491;4;b'4';b'4'
4492;4;b'15';b'14'
4493;4;b'15';b'14'
4495;4;b'4';b'4'
4496;4;b'4';b'4'
4497;4;b'4';b'4'
4498;4;b'4';b'4'
4499;4;b'15';b'14'
4500;4;b'3';b'3'
4501;4;b'15';b'14'
4502;4;b'3';b'3'
4503;4;b'15';b'14'
4504;4;b'15';b'14'
4505;4;b'4';b'4'
4506;4;b'4';b'4'
4507;4;b'15';b'14'
4508;4;b'15';b'14'
4509;4;b'15';b'14'
4510;4;b'3';b'4'
4511;4;b'15';b'14'
4513;4;b'3';b'3'
4514;4;b'15';b'14'
4515;4;b'15';b'14'
4516;4;b'15';b'14'
4517;4;b'4';b'4'
4518;4;b'2';b'5'
4519;4;b'15';b'14'
4520;4;b'15';b'14'
4521;4;b'4';b'4'
4522;4;b'15';b'14'
4523;4;b'15';b'14'
4524;4;b'4';b'4'
4525;4;b'15';b'14'
4527;4;b'3';b'5'
4528;4;b'15';b'14'
4529;4;b'15';b'14'
4532;4;b'15';b'14'
4533;4;b'15';b'14'
4534;4;b'15';b'14'
4536;4;b'15';b'14'
4537;4;b'3';b'5'
4538;4;b'4';b'4'
4539;4;b'15';b'14'
4540;4;b'15';b'14'
4541;4;b'15';b'14'
4542;4;b'3';b'3'
4544;4;b'4';b'3'
4545;4;b'15';b'14'
4546;4;b'15';b'14'
4547;4;b'15';b'14'
4548;4;b'15';b'14'
4549;4;b'15';b'14'
4550;4;b'4';b'4'
4551;4;b'15';b'14'
4552;4;b'15';b'14'
4553;4;b'6';b'3'
4554;4;b'15';b'14'
4555;4;b'15';b'14'
4556;4;b'15';b'14'
4557;4;b'4';b'4'
4558;4;b'15';b'14'
4559;4;b'15';b'14'
4560;4;b'6';b'3'
4561;4;b'4';b'4'
4562;4;b'4';b'4'
4563;4;b'2';b'2'
4564;4;b'3';b'5'
4565;4;b'15';b'14'
4566;4;b'6';b'3'
4567;4;b'4';b'4'
4568;4;b'3';b'3'
4569;4;b'4';b'4'
4570;4;b'15';b'14'
4571;4;b'15';b'14'
4572;4;b'3';b'3'
4573;4;b'15';b'14'
4574;4;b'4';b'2'
4575;4;b'15';b'14'
4576;4;b'15';b'14'
4578;4;b'15';b'14'
4579;4;b'15';b'14'
3664;5;b'15';b'14'
3665;5;b'15';b'14'
3668;5;b'8';b'5'
3672;5;b'3';b'3'
3675;5;b'15';b'14'
3684;5;b'3';b'3'
3686;5;b'3';b'2'
3687;5;b'15';b'14'
3688;5;b'15';b'14'
3689;5;b'3';b'5'
3690;5;b'4';b'4'
3691;5;b'15';b'14'
3695;5;b'15';b'14'
3696;5;b'4';b'4'
3702;5;b'15';b'14'
3704;5;b'3';b'3'
3707;5;b'15';b'14'
3709;5;b'15';b'14'
3716;5;b'3';b'3'
3717;5;b'3';b'3'
3721;5;b'15';b'14'
3739;5;b'2';b'2'
3743;5;b'3';b'5'
3744;5;b'15';b'14'
3747;5;b'15';b'14'
3756;5;b'15';b'14'
3758;5;b'15';b'14'
3765;5;b'15';b'14'
3766;5;b'15';b'14'
3767;5;b'2';b'2'
3769;5;b'15';b'14'
3770;5;b'4';b'4'
3771;5;b'4';b'4'
3773;5;b'15';b'14'
3774;5;b'15';b'14'
3775;5;b'4';b'4'
3777;5;b'3';b'3'
3778;5;b'3';b'3'
3779;5;b'15';b'14'
3781;5;b'15';b'14'
3786;5;b'4';b'4'
3787;5;b'15';b'14'
3788;5;b'4';b'4'
3792;5;b'15';b'14'
3794;5;b'15';b'14'
3796;5;b'4';b'4'
3799;5;b'15';b'14'
3803;5;b'3';b'3'
3804;5;b'15';b'14'
3805;5;b'3';b'4'
3806;5;b'15';b'14'
3808;5;b'15';b'14'
3811;5;b'4';b'4'
3812;5;b'3';b'3'
3814;5;b'15';b'14'
3815;5;b'15';b'14'
3818;5;b'15';b'14'
3819;5;b'15';b'14'
3821;5;b'15';b'14'
3823;5;b'2';b'2'
3825;5;b'15';b'14'
3827;5;b'3';b'3'
3831;5;b'2';b'4'
3832;5;b'15';b'14'
3834;5;b'6';b'3'
3836;5;b'15';b'14'
3840;5;b'3';b'3'
3844;5;b'15';b'14'
3845;5;b'15';b'14'
3846;5;b'15';b'14'
3847;5;b'4';b'4'
3848;5;b'15';b'14'
3855;5;b'15';b'14'
3856;5;b'15';b'14'
3860;5;b'15';b'14'
3864;5;b'15';b'14'
3866;5;b'15';b'14'
3868;5;b'15';b'14'
3872;5;b'4';b'4'
3873;5;b'15';b'14'
3874;5;b'15';b'14'
3876;5;b'15';b'14'
3880;5;b'4';b'4'
3882;5;b'15';b'14'
3883;5;b'4';b'4'
3885;5;b'3';b'3'
3886;5;b'15';b'14'
3889;5;b'15';b'14'
3892;5;b'4';b'4'
3894;5;b'15';b'14'
3895;5;b'15';b'14'
3896;5;b'13';b'4'
3898;5;b'15';b'14'
3900;5;b'15';b'14'
3902;5;b'4';b'4'
3903;5;b'15';b'14'
3904;5;b'15';b'14'
3908;5;b'15';b'14'
3910;5;b'15';b'14'
3911;5;b'15';b'14'
3916;5;b'15';b'14'
3923;5;b'4';b'4'
3924;5;b'15';b'14'
3927;5;b'15';b'14'
3939;5;b'15';b'14'
3940;5;b'15';b'14'
3945;5;b'15';b'14'
3946;5;b'15';b'14'
3947;5;b'15';b'14'
3949;5;b'15';b'14'
3953;5;b'4';b'2'
3956;5;b'15';b'14'
3957;5;b'4';b'4'
3958;5;b'4';b'4'
3959;5;b'2';b'2'
3960;5;b'15';b'14'
3961;5;b'15';b'14'
3962;5;b'3';b'4'
3965;5;b'4';b'4'
3973;5;b'15';b'14'
3974;5;b'2';b'2'
3975;5;b'15';b'14'
3977;5;b'15';b'14'
3980;5;b'2';b'4'
3982;5;b'15';b'14'
3986;5;b'15';b'14'
3987;5;b'15';b'14'
3991;5;b'15';b'14'
3992;5;b'2';b'2'
3993;5;b'3';b'3'
3994;5;b'15';b'14'
4002;5;b'15';b'14'
4004;5;b'15';b'14'
4005;5;b'3';b'2'
4006;5;b'15';b'14'
4007;5;b'4';b'4'
4008;5;b'15';b'14'
4009;5;b'15';b'14'
4011;5;b'6';b'3'
4016;5;b'15';b'14'
4017;5;b'15';b'14'
4018;5;b'6';b'3'
4021;5;b'15';b'14'
4024;5;b'4';b'2'
4025;5;b'3';b'3'
4027;5;b'15';b'14'
4033;5;b'15';b'14'
4037;5;b'4';b'4'
4039;5;b'4';b'4'
4043;5;b'4';b'3'
4046;5;b'15';b'14'
4048;5;b'4';b'4'
4049;5;b'15';b'14'
4052;5;b'15';b'14'
4057;5;b'15';b'14'
4058;5;b'3';b'3'
4059;5;b'15';b'14'
4063;5;b'15';b'14'
4064;5;b'15';b'14'
4072;5;b'15';b'14'
4073;5;b'15';b'14'
4074;5;b'15';b'14'
4076;5;b'15';b'14'
4080;5;b'15';b'14'
4081;5;b'15';b'14'
4083;5;b'15';b'14'
4085;5;b'15';b'14'
4086;5;b'15';b'14'
4088;5;b'15';b'14'
4099;5;b'4';b'4'
4100;5;b'2';b'2'
4106;5;b'4';b'4'
4112;5;b'15';b'14'
4113;5;b'15';b'14'
4120;5;b'15';b'14'
4123;5;b'15';b'14'
4125;5;b'15';b'14'
4127;5;b'6';b'3'
4129;5;b'15';b'14'
4131;5;b'15';b'14'
4133;5;b'15';b'14'
4136;5;b'15';b'14'
4141;5;b'15';b'14'
4142;5;b'15';b'14'
4146;5;b'15';b'14'
4147;5;b'4';b'4'
4148;5;b'15';b'14'
4149;5;b'15';b'14'
4151;5;b'15';b'14'
4152;5;b'4';b'4'
4154;5;b'15';b'14'
4155;5;b'15';b'14'
4156;5;b'4';b'4'
4163;5;b'4';b'4'
4164;5;b'4';b'4'
4165;5;b'15';b'14'
4170;5;b'2';b'2'
4171;5;b'15';b'14'
4176;5;b'4';b'4'
4177;5;b'15';b'14'
4178;5;b'15';b'14'
4180;5;b'4';b'4'
4183;5;b'4';b'4'
4184;5;b'15';b'14'
4186;5;b'15';b'2'
4194;5;b'4';b'4'
4196;5;b'4';b'4'
4206;5;b'2';b'3'
4212;5;b'4';b'4'
4218;5;b'4';b'4'
4220;5;b'15';b'14'
4221;5;b'15';b'14'
4222;5;b'15';b'14'
4224;5;b'2';b'4'
4226;5;b'15';b'14'
4227;5;b'4';b'4'
4229;5;b'15';b'14'
4233;5;b'15';b'14'
4236;5;b'3';b'6'
4242;5;b'15';b'14'
4243;5;b'4';b'4'
4244;5;b'15';b'14'
4249;5;b'2';b'2'
4250;5;b'15';b'14'
4252;5;b'4';b'4'
4253;5;b'15';b'14'
4254;5;b'15';b'14'
4256;5;b'15';b'14'
4258;5;b'15';b'14'
4260;5;b'15';b'14'
4262;5;b'4';b'4'
4265;5;b'15';b'14'
4266;5;b'15';b'14'
4268;5;b'15';b'14'
4272;5;b'3';b'3'
4274;5;b'4';b'4'
4277;5;b'15';b'14'
4278;5;b'15';b'14'
4279;5;b'2';b'2'
4283;5;b'3';b'3'
4284;5;b'3';b'3'
4286;5;b'15';b'14'
4287;5;b'15';b'14'
4293;5;b'15';b'14'
4298;5;b'15';b'14'
4299;5;b'4';b'4'
4300;5;b'15';b'14'
4302;5;b'4';b'4'
4303;5;b'15';b'14'
4304;5;b'15';b'14'
4308;5;b'15';b'14'
4313;5;b'15';b'14'
4321;5;b'15';b'14'
4322;5;b'15';b'14'
4325;5;b'15';b'14'
4326;5;b'2';b'2'
4328;5;b'3';b'4'
4329;5;b'15';b'14'
4335;5;b'4';b'4'
4336;5;b'15';b'14'
4337;5;b'3';b'3'
4338;5;b'15';b'14'
4347;5;b'15';b'14'
4349;5;b'15';b'14'
4350;5;b'15';b'14'
4351;5;b'15';b'14'
4352;5;b'3';b'5'
4355;5;b'4';b'4'
4358;5;b'15';b'14'
4360;5;b'15';b'14'
4362;5;b'4';b'4'
4364;5;b'15';b'14'
4368;5;b'15';b'14'
4374;5;b'6';b'3'
4377;5;b'3';b'3'
4380;5;b'2';b'2'
4383;5;b'2';b'2'
4384;5;b'15';b'14'
4385;5;b'15';b'14'
4386;5;b'2';b'2'
4388;5;b'15';b'14'
4391;5;b'15';b'14'
4394;5;b'3';b'3'
4397;5;b'3';b'3'
4398;5;b'15';b'14'
4399;5;b'3';b'3'
4401;5;b'3';b'3'
4403;5;b'4';b'4'
4405;5;b'15';b'14'
4406;5;b'15';b'14'
4408;5;b'15';b'14'
4409;5;b'4';b'4'
4410;5;b'3';b'3'
4411;5;b'15';b'14'
4413;5;b'4';b'4'
4415;5;b'15';b'14'
4416;5;b'15';b'14'
4420;5;b'15';b'14'
4422;5;b'15';b'14'
4423;5;b'15';b'14'
4425;5;b'15';b'14'
4426;5;b'15';b'14'
4430;5;b'15';b'14'
4433;5;b'2';b'4'
4435;5;b'4';b'4'
4437;5;b'4';b'4'
4441;5;b'2';b'2'
4449;5;b'15';b'14'
4452;5;b'4';b'4'
4453;5;b'4';b'4'
4455;5;b'15';b'14'
4457;5;b'15';b'14'
4458;5;b'15';b'14'
4462;5;b'11';b'10'
4463;5;b'15';b'14'
4464;5;b'15';b'14'
4466;5;b'2';b'2'
4471;5;b'4';b'4'
4477;5;b'4';b'4'
4480;5;b'4';b'4'
4481;5;b'4';b'4'
4484;5;b'15';b'14'
4489;5;b'4';b'4'
4491;5;b'15';b'14'
4495;5;b'15';b'14'
4496;5;b'15';b'14'
4497;5;b'15';b'14'
4498;5;b'15';b'14'
4500;5;b'4';b'4'
4502;5;b'4';b'4'
4505;5;b'15';b'14'
4506;5;b'15';b'14'
4510;5;b'4';b'4'
4513;5;b'4';b'4'
4517;5;b'15';b'14'
4518;5;b'6';b'3'
4521;5;b'15';b'14'
4524;5;b'15';b'14'
4527;5;b'4';b'4'
4537;5;b'4';b'4'
4538;5;b'15';b'14'
4542;5;b'4';b'4'
4544;5;b'15';b'14'
4550;5;b'15';b'14'
4553;5;b'3';b'3'
4557;5;b'15';b'14'
4560;5;b'2';b'3'
4561;5;b'15';b'14'
4562;5;b'15';b'14'
4563;5;b'3';b'3'
4564;5;b'4';b'4'
4566;5;b'3';b'3'
4567;5;b'4';b'14'
4568;5;b'4';b'4'
4569;5;b'15';b'14'
4572;5;b'4';b'4'
4574;5;b'15';b'14'
3668;6;b'8';b'3'
3672;6;b'4';b'4'
3684;6;b'2';b'2'
3686;6;b'4';b'4'
3689;6;b'4';b'4'
3690;6;b'15';b'14'
3696;6;b'15';b'14'
3704;6;b'4';b'4'
3716;6;b'4';b'4'
3717;6;b'4';b'4'
3739;6;b'3';b'3'
3743;6;b'4';b'4'
3767;6;b'3';b'3'
3770;6;b'15';b'14'
3771;6;b'15';b'14'
3775;6;b'15';b'14'
3777;6;b'4';b'4'
3778;6;b'4';b'4'
3786;6;b'15';b'14'
3788;6;b'15';b'14'
